merchant_id,customer_id,amount,currency,payment_method,failure_type,retry_count,customer_total_transactions,customer_successful_transactions,customer_failed_transactions,customer_success_rate,customer_total_spend,days_since_last_success,checkout_duration_seconds,hour_of_day,day_of_week,merchant_category,customer_segment,recovered_within_window
merch_14,cust_896,2054.92,INR,card,CARD_EXPIRED,1,48,29,19,0.5986,71624.06,0.3,60.4,2,4,education,new,0
merch_18,cust_612,7816.83,INR,netbanking,INSUFFICIENT_FUNDS,1,12,9,3,0.7104,15725.36,3.3,61.0,10,6,education,vip,1
merch_20,cust_402,3081.95,INR,emi,INSUFFICIENT_FUNDS,0,45,19,26,0.4186,33667.19,5.8,93.2,22,4,gaming,regular,1
merch_7,cust_517,2438.75,INR,upi,INSUFFICIENT_FUNDS,0,41,30,11,0.7332,101725.77,4.1,138.0,8,1,gaming,regular,1
merch_3,cust_531,2787.29,INR,card,CARD_EXPIRED,0,16,13,3,0.8024,37840.18,18.6,17.4,14,4,gaming,regular,0
merch_12,cust_682,6330.6,INR,upi,AUTHENTICATION_FAILED,1,32,25,7,0.7873,31753.66,0.2,34.3,22,4,ecommerce,regular,0
merch_3,cust_786,4015.06,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,33,9,24,0.2758,19894.47,11.2,102.8,13,2,utility,new,0
merch_20,cust_254,9230.97,INR,upi,INSUFFICIENT_FUNDS,0,16,11,5,0.7028,12264.69,12.3,66.9,5,3,education,at_risk,0
merch_14,cust_121,3100.79,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,29,27,2,0.9395,24356.65,15.7,19.4,12,6,gaming,at_risk,1
merch_15,cust_32,813.67,INR,card,AUTHENTICATION_FAILED,0,27,23,4,0.8575,84374.88,24.0,41.6,18,3,utility,new,1
merch_14,cust_661,116.16,INR,upi,AUTHENTICATION_FAILED,2,31,23,8,0.7414,102499.25,8.1,37.6,10,3,gaming,regular,0
merch_7,cust_778,1385.0,INR,wallet,CARD_EXPIRED,1,24,20,4,0.8431,44015.06,0.9,44.0,7,2,gaming,regular,1
merch_17,cust_37,276.77,INR,card,INSUFFICIENT_FUNDS,0,31,25,6,0.7942,24063.76,9.8,97.1,20,0,utility,vip,1
merch_12,cust_689,1879.35,INR,upi,TRANSIENT_NETWORK_TIMEOUT,3,9,6,3,0.7211,8275.02,18.9,56.2,7,4,gaming,regular,0
merch_20,cust_342,778.42,INR,wallet,AUTHENTICATION_FAILED,1,45,39,6,0.8583,169720.91,1.4,65.8,17,2,ecommerce,regular,1
merch_4,cust_13,1866.67,INR,emi,CARD_EXPIRED,3,36,29,7,0.7997,36468.29,20.7,82.7,21,6,ecommerce,regular,0
merch_9,cust_183,1833.25,INR,card,INSUFFICIENT_FUNDS,1,6,5,1,0.8832,6677.06,2.4,60.7,11,1,ecommerce,new,0
merch_6,cust_657,1181.67,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,30,26,4,0.8606,35067.67,26.7,64.9,9,3,saas,at_risk,1
merch_16,cust_265,3752.69,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,26,16,10,0.6341,58913.19,0.4,36.8,6,2,gaming,at_risk,1
merch_2,cust_88,2038.56,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,40,35,5,0.8728,27860.61,7.9,63.1,20,5,saas,regular,1
merch_8,cust_940,7887.2,INR,card,TRANSIENT_NETWORK_TIMEOUT,3,7,5,2,0.7845,22537.73,3.1,50.0,20,5,education,at_risk,1
merch_11,cust_462,326.96,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,8,7,1,0.8233,24229.01,9.8,43.6,19,1,utility,vip,1
merch_13,cust_46,1900.42,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,11,7,4,0.6191,16232.94,14.4,65.7,8,1,education,regular,1
merch_17,cust_392,5285.6,INR,upi,INVALID_ACCOUNT,0,3,2,1,0.8137,1050.29,13.1,48.8,7,6,saas,regular,0
merch_8,cust_119,2437.97,INR,card,INSUFFICIENT_FUNDS,2,4,3,1,0.7271,5911.48,14.2,32.1,10,1,ecommerce,regular,1
merch_18,cust_933,11893.26,INR,upi,INSUFFICIENT_FUNDS,2,33,27,6,0.8054,54069.82,52.5,38.2,5,5,gaming,at_risk,1
merch_18,cust_531,722.55,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,20,16,4,0.8147,27460.48,4.4,33.1,2,1,gaming,regular,1
merch_14,cust_447,1379.41,INR,upi,RISK_REJECTED,0,5,4,1,0.7268,7164.46,1.5,15.5,19,2,ecommerce,regular,0
merch_15,cust_732,482.15,INR,card,INSUFFICIENT_FUNDS,1,34,19,15,0.5582,29098.45,26.1,91.5,22,5,gaming,vip,1
merch_6,cust_942,1041.66,INR,netbanking,RISK_REJECTED,3,14,9,5,0.6565,30716.61,49.7,50.7,13,0,utility,new,0
merch_11,cust_745,3957.28,INR,card,AUTHENTICATION_FAILED,0,13,8,5,0.5962,27907.64,11.9,81.1,23,2,utility,regular,1
merch_13,cust_606,2385.81,INR,upi,TRANSIENT_NETWORK_TIMEOUT,2,49,47,2,0.9617,219417.06,39.6,12.9,13,6,utility,new,1
merch_1,cust_967,668.86,INR,wallet,CARD_EXPIRED,0,45,39,6,0.8616,118578.47,27.2,50.6,14,5,education,new,0
merch_6,cust_763,2303.22,INR,netbanking,INSUFFICIENT_FUNDS,0,24,18,6,0.741,42227.18,26.4,19.1,0,0,ecommerce,new,1
merch_9,cust_762,6629.81,INR,upi,INSUFFICIENT_FUNDS,1,30,25,5,0.8236,86335.23,31.3,59.4,11,0,utility,regular,1
merch_8,cust_794,2078.28,INR,upi,AUTHENTICATION_FAILED,1,40,34,6,0.8434,54794.74,12.8,21.3,10,1,saas,regular,1
merch_11,cust_744,96.56,INR,upi,AUTHENTICATION_FAILED,0,11,9,2,0.8131,40134.95,4.3,51.2,6,2,utility,regular,1
merch_19,cust_46,247.71,INR,upi,AUTHENTICATION_FAILED,1,9,6,3,0.6346,19635.48,0.5,28.2,11,5,education,at_risk,0
merch_9,cust_886,2067.64,INR,upi,AUTHENTICATION_FAILED,1,13,7,6,0.5124,18774.97,11.9,70.4,8,4,saas,new,1
merch_17,cust_508,3198.41,INR,card,INSUFFICIENT_FUNDS,1,13,9,4,0.7241,12248.64,47.2,61.7,12,6,ecommerce,vip,0
merch_12,cust_558,7666.85,INR,netbanking,AUTHENTICATION_FAILED,0,32,25,7,0.7761,13906.18,5.1,65.5,12,4,ecommerce,vip,1
merch_14,cust_971,14103.37,INR,upi,CARD_EXPIRED,1,7,6,1,0.8493,7937.36,14.7,67.7,5,4,utility,regular,0
merch_15,cust_526,13808.53,INR,upi,AUTHENTICATION_FAILED,3,11,4,7,0.3762,15977.02,3.0,33.4,14,2,saas,new,0
merch_16,cust_597,2906.72,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,49,19,30,0.3976,46401.41,0.7,59.9,16,0,saas,regular,1
merch_20,cust_831,177.35,INR,wallet,INSUFFICIENT_FUNDS,0,42,24,18,0.5634,98851.8,4.1,64.5,1,6,utility,new,0
merch_1,cust_840,890.49,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,1,1,0,0.9135,1579.87,22.1,27.7,6,1,utility,at_risk,1
merch_10,cust_3,2044.12,INR,upi,TRANSIENT_NETWORK_TIMEOUT,3,28,23,5,0.8289,26505.32,44.6,33.5,0,4,gaming,regular,1
merch_8,cust_28,7461.48,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,8,7,1,0.8924,10052.09,3.6,80.7,3,4,gaming,regular,1
merch_18,cust_381,126.28,INR,card,TRANSIENT_NETWORK_TIMEOUT,2,15,11,4,0.766,42054.52,7.7,100.1,9,3,utility,at_risk,0
merch_1,cust_157,2542.01,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,5,2,3,0.4532,6640.63,2.2,69.5,4,5,education,regular,0
merch_2,cust_855,3759.2,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,0,22,16,6,0.7317,69444.13,23.0,39.2,19,6,gaming,regular,1
merch_1,cust_914,1240.0,INR,upi,INSUFFICIENT_FUNDS,0,20,17,3,0.8714,51940.19,9.2,39.0,9,1,utility,regular,0
merch_1,cust_931,1377.65,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,4,3,1,0.6308,9924.86,22.7,96.0,11,5,saas,regular,1
merch_9,cust_511,1771.02,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,45,38,7,0.8501,81217.6,18.5,12.5,1,0,gaming,new,1
merch_13,cust_333,1173.58,INR,wallet,CARD_EXPIRED,1,25,22,3,0.8604,79724.52,7.5,136.7,2,4,education,regular,1
merch_1,cust_844,2061.84,INR,upi,CARD_EXPIRED,0,16,14,2,0.8648,30090.12,4.7,119.3,22,6,ecommerce,regular,1
merch_13,cust_687,652.3,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,0,40,27,13,0.6671,73521.08,0.8,20.5,21,4,saas,new,1
merch_20,cust_114,828.08,INR,upi,CARD_EXPIRED,2,46,36,10,0.7747,28926.04,41.0,139.8,11,4,education,regular,0
merch_7,cust_389,182.45,INR,upi,INSUFFICIENT_FUNDS,0,27,24,3,0.8766,46959.68,2.5,39.1,1,6,education,regular,1
merch_2,cust_487,1904.52,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,2,29,27,2,0.9172,29005.62,1.3,52.4,17,0,education,new,1
merch_6,cust_843,4350.58,INR,upi,AUTHENTICATION_FAILED,1,12,9,3,0.7865,23543.67,17.1,37.5,0,3,saas,new,0
merch_7,cust_250,2519.35,INR,upi,INVALID_ACCOUNT,0,7,6,1,0.8896,4673.49,14.4,54.3,4,5,education,regular,1
merch_14,cust_571,2697.48,INR,upi,AUTHENTICATION_FAILED,0,24,20,4,0.8538,42037.77,13.4,14.6,18,2,ecommerce,regular,1
merch_18,cust_715,2142.09,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,5,4,1,0.8903,10746.07,36.9,48.4,3,4,gaming,new,1
merch_15,cust_315,3126.88,INR,upi,TRANSIENT_NETWORK_TIMEOUT,3,47,34,13,0.7257,101386.25,35.2,32.1,10,2,saas,regular,1
merch_2,cust_239,963.31,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,42,31,11,0.7356,49224.75,17.9,48.6,8,0,education,regular,1
merch_10,cust_234,864.04,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,33,23,10,0.6968,16447.06,5.9,32.9,23,0,utility,vip,1
merch_12,cust_303,10013.45,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,38,27,11,0.7035,14097.93,1.1,17.2,0,6,gaming,vip,0
merch_17,cust_607,2145.04,INR,card,INSUFFICIENT_FUNDS,0,40,38,2,0.939,53531.78,22.4,126.7,1,3,saas,new,0
merch_8,cust_991,6194.18,INR,upi,INSUFFICIENT_FUNDS,1,43,38,5,0.8786,102121.96,8.7,39.0,23,3,utility,regular,1
merch_11,cust_653,8754.11,INR,card,INSUFFICIENT_FUNDS,0,6,4,2,0.7337,8461.46,17.8,65.6,5,4,utility,new,1
merch_3,cust_334,3389.73,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,8,4,4,0.4592,13302.26,5.5,30.4,0,1,education,regular,1
merch_6,cust_113,1292.33,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,22,14,8,0.6448,26659.83,0.8,19.7,10,3,saas,regular,1
merch_9,cust_621,4035.87,INR,card,INSUFFICIENT_FUNDS,0,50,45,5,0.8901,134499.35,5.5,17.2,20,1,education,at_risk,0
merch_6,cust_362,2023.03,INR,card,RISK_REJECTED,0,14,13,1,0.8987,56930.73,1.2,77.5,20,2,ecommerce,regular,0
merch_9,cust_857,12700.55,INR,card,AUTHENTICATION_FAILED,2,9,7,2,0.7493,19682.65,13.9,65.5,17,5,utility,regular,0
merch_7,cust_801,5886.4,INR,upi,INSUFFICIENT_FUNDS,1,13,12,1,0.961,36007.1,8.4,75.6,12,1,ecommerce,vip,1
merch_9,cust_97,5954.85,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,50,45,5,0.8937,151912.61,20.0,73.9,12,6,education,regular,1
merch_18,cust_958,3159.42,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,32,17,15,0.5323,30429.82,6.4,34.1,22,6,gaming,vip,1
merch_12,cust_847,79.58,INR,upi,INSUFFICIENT_FUNDS,1,14,12,2,0.828,45692.0,18.3,18.1,18,4,utility,regular,1
merch_8,cust_16,6289.54,INR,upi,INSUFFICIENT_FUNDS,2,35,27,8,0.7718,106722.12,5.2,21.7,1,0,gaming,at_risk,0
merch_8,cust_556,139.95,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,25,21,4,0.8215,25757.5,7.1,87.2,14,3,saas,regular,1
merch_18,cust_954,506.81,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,31,24,7,0.7808,73374.27,6.1,22.6,5,4,utility,new,1
merch_20,cust_376,6435.04,INR,card,INSUFFICIENT_FUNDS,1,49,34,15,0.703,84773.02,2.5,42.6,22,6,ecommerce,regular,0
merch_15,cust_742,914.21,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,43,29,14,0.6815,29201.92,6.3,58.9,21,5,gaming,regular,1
merch_7,cust_390,6488.76,INR,upi,INVALID_ACCOUNT,0,45,36,9,0.7904,169710.18,11.5,17.2,22,0,saas,vip,0
merch_11,cust_620,993.76,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,20,17,3,0.8261,32210.29,3.3,26.0,2,0,utility,regular,1
merch_20,cust_217,5204.66,INR,upi,RISK_REJECTED,2,42,22,20,0.5209,56998.53,15.1,69.2,14,5,saas,regular,0
merch_16,cust_399,2784.45,INR,upi,AUTHENTICATION_FAILED,0,37,32,5,0.8595,68617.39,1.9,37.6,1,5,ecommerce,vip,1
merch_4,cust_260,3940.88,INR,netbanking,INSUFFICIENT_FUNDS,0,7,6,1,0.907,22899.16,8.2,40.7,18,6,utility,new,1
merch_6,cust_824,6422.31,INR,upi,INSUFFICIENT_FUNDS,1,10,8,2,0.8012,26585.92,1.8,88.7,5,2,saas,regular,1
merch_3,cust_320,14529.3,INR,wallet,INSUFFICIENT_FUNDS,0,6,5,1,0.7738,17020.23,13.3,64.8,13,6,education,regular,1
merch_9,cust_196,363.56,INR,upi,INSUFFICIENT_FUNDS,2,25,24,1,0.9473,17407.22,9.0,36.7,22,2,utility,regular,1
merch_10,cust_478,4097.4,INR,upi,TRANSIENT_NETWORK_TIMEOUT,3,50,44,6,0.8801,215248.71,23.7,50.9,21,2,utility,at_risk,1
merch_14,cust_418,11206.28,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,6,4,2,0.6376,7072.3,7.6,61.1,0,4,utility,vip,1
merch_11,cust_475,1688.27,INR,card,INSUFFICIENT_FUNDS,1,45,25,20,0.5576,28502.89,10.8,77.0,2,5,utility,regular,0
merch_18,cust_607,1471.29,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,1,17,16,1,0.9502,24285.92,16.0,69.9,14,6,education,regular,1
merch_12,cust_568,4037.77,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,0,22,17,5,0.7587,62769.48,0.2,40.8,5,6,ecommerce,vip,1
merch_12,cust_544,1849.29,INR,card,INVALID_ACCOUNT,1,23,18,5,0.7828,87602.66,36.5,19.8,5,3,education,regular,0
merch_13,cust_231,894.85,INR,upi,CARD_EXPIRED,0,29,24,5,0.8239,42572.24,10.9,37.8,19,1,education,regular,1
merch_13,cust_884,666.36,INR,netbanking,CARD_EXPIRED,3,7,5,2,0.695,8385.59,49.3,48.0,8,3,saas,vip,0
merch_19,cust_521,798.91,INR,netbanking,INSUFFICIENT_FUNDS,1,35,26,9,0.7291,123792.91,1.8,32.1,14,0,gaming,regular,1
merch_19,cust_703,4314.57,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,39,18,21,0.452,58961.89,6.2,65.8,0,4,gaming,new,1
merch_14,cust_873,8833.42,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,2,20,7,13,0.3636,20745.65,1.6,76.0,1,2,saas,vip,1
merch_4,cust_200,5789.89,INR,wallet,INVALID_ACCOUNT,3,26,18,8,0.7089,31813.8,6.8,23.2,21,1,education,regular,0
merch_13,cust_846,2131.0,INR,card,CARD_EXPIRED,2,29,23,6,0.8075,66821.58,1.3,49.6,16,0,saas,regular,0
merch_8,cust_673,2682.18,INR,upi,INSUFFICIENT_FUNDS,1,29,20,9,0.6729,10805.54,2.7,30.4,6,3,utility,regular,0
merch_19,cust_599,3438.14,INR,emi,AUTHENTICATION_FAILED,0,7,5,2,0.6462,15054.61,1.7,23.0,16,2,saas,regular,0
merch_12,cust_21,3085.81,INR,upi,CARD_EXPIRED,1,34,29,5,0.843,76954.25,12.2,65.1,5,5,saas,regular,0
merch_18,cust_311,12149.16,INR,card,INSUFFICIENT_FUNDS,0,5,4,1,0.7882,12797.37,12.6,65.4,14,5,utility,regular,1
merch_6,cust_588,7671.79,INR,upi,CARD_EXPIRED,3,13,9,4,0.6944,34586.45,17.8,59.1,4,6,gaming,vip,0
merch_18,cust_953,205.81,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,1,6,4,2,0.7324,5184.58,17.0,31.7,4,1,utility,new,1
merch_19,cust_898,6372.62,INR,upi,INSUFFICIENT_FUNDS,0,32,30,2,0.9471,39059.72,18.8,104.4,6,4,ecommerce,regular,1
merch_5,cust_653,473.87,INR,card,INSUFFICIENT_FUNDS,0,36,33,3,0.9283,82627.69,34.4,27.1,18,0,saas,regular,1
merch_9,cust_638,4151.51,INR,upi,INSUFFICIENT_FUNDS,1,33,26,7,0.7962,99037.78,2.6,54.7,7,4,saas,regular,1
merch_3,cust_763,1227.34,INR,card,RISK_REJECTED,0,43,32,11,0.7415,39725.3,26.6,34.5,1,0,gaming,vip,0
merch_10,cust_900,5245.73,INR,wallet,CARD_EXPIRED,0,33,29,4,0.8785,69427.23,28.2,32.4,21,5,education,regular,0
merch_19,cust_596,80.25,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,19,17,2,0.8926,51283.64,8.5,55.7,7,6,utility,regular,1
merch_3,cust_434,1735.97,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,41,29,12,0.7163,85117.47,1.7,90.0,12,0,education,vip,1
merch_15,cust_371,126.15,INR,upi,AUTHENTICATION_FAILED,0,18,15,3,0.8339,66513.52,0.8,23.1,7,5,ecommerce,regular,0
merch_1,cust_560,10791.32,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,14,6,8,0.4389,12492.7,14.3,46.5,20,3,utility,regular,1
merch_7,cust_891,104.19,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,21,18,3,0.856,23137.96,9.8,23.7,10,4,ecommerce,new,1
merch_12,cust_78,640.67,INR,netbanking,AUTHENTICATION_FAILED,0,39,33,6,0.8521,49074.2,20.7,78.6,17,6,ecommerce,regular,0
merch_17,cust_542,2762.32,INR,card,INSUFFICIENT_FUNDS,1,34,26,8,0.7751,110729.33,24.7,48.1,16,5,ecommerce,vip,1
merch_20,cust_285,3686.1,INR,upi,CARD_EXPIRED,0,31,23,8,0.739,62965.87,1.2,24.1,1,4,utility,regular,1
merch_5,cust_648,4619.61,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,17,13,4,0.751,30572.6,5.4,21.7,19,0,utility,regular,1
merch_4,cust_140,1042.46,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,7,6,1,0.8817,21736.36,7.7,17.4,14,5,gaming,vip,1
merch_12,cust_553,1303.34,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,21,15,6,0.7307,38586.5,8.6,25.5,21,3,saas,regular,1
merch_20,cust_998,1010.08,INR,upi,AUTHENTICATION_FAILED,2,7,6,1,0.7948,29967.19,0.3,53.5,23,5,education,regular,1
merch_18,cust_282,1029.34,INR,upi,AUTHENTICATION_FAILED,1,1,1,0,0.7502,2420.08,7.3,85.5,8,4,education,regular,1
merch_17,cust_562,5378.09,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,22,18,4,0.8088,39152.55,6.2,50.4,12,6,ecommerce,regular,1
merch_19,cust_258,10397.71,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,22,12,10,0.5489,54153.46,0.7,22.4,1,1,utility,vip,1
merch_9,cust_823,3220.48,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,23,11,12,0.4668,11507.96,3.4,40.8,16,1,utility,new,1
merch_4,cust_360,649.55,INR,upi,AUTHENTICATION_FAILED,1,28,13,15,0.4569,10973.5,15.7,16.3,8,4,ecommerce,at_risk,0
merch_2,cust_440,286.85,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,0,40,30,10,0.7384,78508.11,5.7,45.3,12,6,saas,regular,0
merch_4,cust_270,1006.74,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,46,44,2,0.9601,217947.15,22.6,98.0,15,3,education,regular,1
merch_2,cust_134,735.18,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,30,14,16,0.4551,29500.54,3.5,55.3,2,1,gaming,new,1
merch_15,cust_746,3073.95,INR,upi,CARD_EXPIRED,0,45,21,24,0.4769,76171.41,9.9,42.1,10,0,saas,regular,0
merch_2,cust_640,4239.85,INR,upi,TRANSIENT_NETWORK_TIMEOUT,2,10,8,2,0.792,21545.31,23.8,91.1,17,4,utility,new,0
merch_4,cust_104,66.1,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,12,9,3,0.7164,33454.36,9.3,23.6,14,5,ecommerce,regular,1
merch_6,cust_766,2076.99,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,45,24,21,0.533,48919.54,101.9,63.2,13,6,education,regular,1
merch_7,cust_95,3464.09,INR,card,INSUFFICIENT_FUNDS,0,16,12,4,0.7295,54664.51,10.8,124.2,21,1,ecommerce,regular,0
merch_10,cust_849,799.97,INR,wallet,INSUFFICIENT_FUNDS,0,21,16,5,0.7762,14845.66,3.1,24.6,1,6,utility,regular,1
merch_19,cust_729,8143.19,INR,upi,INSUFFICIENT_FUNDS,0,13,12,1,0.9294,49520.42,18.8,54.6,11,0,ecommerce,regular,1
merch_19,cust_573,2837.1,INR,card,INSUFFICIENT_FUNDS,1,47,27,20,0.57,23126.16,12.9,131.6,1,1,education,vip,1
merch_12,cust_480,1533.05,INR,card,INVALID_ACCOUNT,0,4,3,1,0.8203,14877.85,13.7,90.0,12,2,ecommerce,regular,0
merch_3,cust_780,115.98,INR,upi,AUTHENTICATION_FAILED,2,37,32,5,0.8669,43809.36,6.1,97.3,5,6,education,regular,1
merch_13,cust_241,2367.85,INR,upi,TRANSIENT_NETWORK_TIMEOUT,2,30,26,4,0.8542,57628.5,4.3,64.1,5,1,ecommerce,regular,1
merch_18,cust_13,1482.87,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,3,26,19,7,0.7228,43449.8,3.4,31.9,20,2,ecommerce,at_risk,1
merch_8,cust_147,12270.42,INR,upi,AUTHENTICATION_FAILED,0,14,11,3,0.8019,53748.16,1.1,120.1,1,0,education,regular,0
merch_15,cust_940,1716.1,INR,netbanking,INSUFFICIENT_FUNDS,1,37,22,15,0.595,13109.32,5.8,28.5,11,0,ecommerce,regular,0
merch_1,cust_752,8934.4,INR,upi,RISK_REJECTED,2,25,19,6,0.7473,31920.16,1.1,26.6,10,3,saas,new,0
merch_3,cust_601,4104.87,INR,upi,INVALID_ACCOUNT,0,39,22,17,0.5723,68329.44,8.0,24.5,3,5,gaming,at_risk,0
merch_8,cust_95,318.94,INR,card,INSUFFICIENT_FUNDS,0,27,21,6,0.7637,63887.77,3.2,43.2,1,3,saas,regular,1
merch_4,cust_827,9496.15,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,14,12,2,0.8607,16243.31,19.6,53.2,20,0,gaming,vip,1
merch_16,cust_293,695.62,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,2,2,0,0.9668,5014.4,6.4,45.1,17,6,saas,regular,1
merch_10,cust_25,2129.87,INR,netbanking,CARD_EXPIRED,0,2,1,1,0.3574,598.66,11.5,23.0,11,4,gaming,vip,0
merch_12,cust_272,9024.01,INR,card,AUTHENTICATION_FAILED,0,33,22,11,0.6704,89346.19,20.9,72.8,7,4,ecommerce,new,0
merch_14,cust_505,6221.3,INR,emi,INSUFFICIENT_FUNDS,0,2,1,1,0.4907,1093.88,5.6,14.2,2,3,education,new,1
merch_14,cust_166,2390.15,INR,upi,AUTHENTICATION_FAILED,1,34,32,2,0.9294,39891.38,4.8,45.9,18,2,education,regular,0
merch_2,cust_939,861.41,INR,upi,INSUFFICIENT_FUNDS,0,25,13,12,0.5377,31792.72,1.5,39.5,3,1,utility,new,1
merch_5,cust_762,2541.45,INR,netbanking,INSUFFICIENT_FUNDS,0,45,40,5,0.8815,170259.54,0.3,65.3,9,3,gaming,regular,1
merch_5,cust_87,2826.43,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,37,29,8,0.774,68348.25,11.1,32.8,6,6,utility,at_risk,1
merch_6,cust_654,20308.83,INR,upi,INSUFFICIENT_FUNDS,1,27,25,2,0.9352,67263.42,11.7,41.1,5,2,utility,at_risk,0
merch_13,cust_646,6131.07,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,26,21,5,0.814,14272.92,6.8,16.4,14,0,gaming,vip,1
merch_9,cust_985,6964.48,INR,upi,AUTHENTICATION_FAILED,3,47,28,19,0.6015,69254.72,5.4,55.1,10,0,education,vip,1
merch_15,cust_791,15037.62,INR,card,TRANSIENT_NETWORK_TIMEOUT,2,22,13,9,0.5797,60322.98,50.4,83.4,7,6,gaming,regular,1
merch_14,cust_638,2643.18,INR,upi,AUTHENTICATION_FAILED,0,47,40,7,0.848,30134.34,1.1,34.6,11,4,ecommerce,at_risk,1
merch_7,cust_828,3130.08,INR,upi,INVALID_ACCOUNT,0,7,5,2,0.7741,10110.89,3.0,39.9,0,4,utility,at_risk,0
merch_20,cust_491,2170.83,INR,upi,INSUFFICIENT_FUNDS,1,13,8,5,0.6355,24407.75,19.7,54.8,22,6,utility,regular,1
merch_2,cust_908,519.18,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,48,37,11,0.7696,149949.08,3.3,25.2,20,4,gaming,regular,1
merch_7,cust_141,2657.43,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,28,26,2,0.9297,108395.24,17.4,26.7,2,1,utility,regular,0
merch_6,cust_868,3107.89,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,45,37,8,0.8312,26222.1,38.9,54.5,4,0,education,new,1
merch_17,cust_103,997.99,INR,upi,RISK_REJECTED,0,28,23,5,0.8242,105278.58,18.0,81.5,18,2,utility,regular,0
merch_2,cust_226,5394.67,INR,upi,INSUFFICIENT_FUNDS,2,24,8,16,0.3541,21512.38,22.8,47.5,6,2,gaming,regular,0
merch_3,cust_902,515.29,INR,upi,INSUFFICIENT_FUNDS,0,35,30,5,0.8593,18232.87,21.7,69.7,22,2,education,regular,1
merch_5,cust_575,2490.04,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,33,25,8,0.7609,69157.49,7.2,38.9,18,1,education,new,1
merch_5,cust_294,3853.87,INR,card,AUTHENTICATION_FAILED,1,37,25,12,0.6851,110731.37,2.4,12.9,18,1,utility,new,0
merch_1,cust_896,247.74,INR,upi,INSUFFICIENT_FUNDS,0,9,8,1,0.905,11294.78,3.3,38.2,9,0,gaming,regular,1
merch_8,cust_306,5754.69,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,50,45,5,0.9072,200491.84,38.1,13.1,2,3,utility,regular,1
merch_12,cust_254,1319.2,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,3,1,2,0.4354,3028.33,1.2,52.1,5,4,ecommerce,new,1
